ResponseID,SiteCountry,City,Sample,DataCollection,Gender,Age,Origin,Degree,Major,Attention,Tightness_Q1,Tightness_Q2,Tightness_Q3,Tightness_Q4,Tightness_Q5,Tightness_Q6,Tightness_Q1_adjusted,Tightness_Q2_adjusted,Tightness_Q3_adjusted,Tightness_Q4_adjusted,Tightness_Q5_adjusted,Tightness_Q6_adjusted
 9561,Iran,Teheran,Student,1,2,20,1,2,1,4,5,3,3,2,3,2,3.6,1.6,1.6,3.4,1.6,.6
 9562,Iran,Teheran,Student,1,2,20,1,5,1,4,3,4,2,2,3,1,1.68,2.68,.68,3.32,1.68,-.32
 9563,Iran,Teheran,Student,1,2,20,1,2,1,4,4,2,5,3,6,2,2.68,.68,3.68,4.32,4.68,.68
 9564,Iran,Teheran,Student,1,2,20,1,4,1,4,4,4,2,6,5,2,2.18,2.18,.18,7.82,3.18,.18
 9565,Iran,Teheran,Student,1,2,20,1,1,1,4,5,5,1,4,5,4,3.06469688945307,3.06469688945307,-.935303110546927,5.93530311054693,3.06469688945307,2.06469688945307
 9566,Iran,Teheran,Student,1,2,20,1,5,1,4,6,6,5,3,5,3,4.08,4.08,3.08,4.92,3.08,1.08
 9567,Iran,Teheran,Student,1,2,20,1,6,1,4,6,5,5,5,5,3,4.8,3.8,3.8,6.2,3.8,1.8
 9568,Iran,Teheran,Student,1,2,20,1,2,1,4,6,6,5,6,5,4,4.35726630272922,4.35726630272922,3.35726630272922,7.64273369727078,3.35726630272922,2.35726630272922
 9569,Iran,Teheran,Student,1,1,20,1,6,1,4,5,6,4,3,5,2,3.06,4.06,2.06,4.94,3.06,.0600000000000001
 9570,Iran,Teheran,Student,1,2,20,1,6,1,4,6,4,4,4,5,4,4.06,2.06,2.06,5.94,3.06,2.06
 9571,Iran,Teheran,Student,1,2,20,1,5,1,4,5,5,2,2,4,5,3.42828842083224,3.42828842083224,.428288420832243,3.57171157916776,2.42828842083224,3.42828842083224
 9572,Iran,Teheran,Student,1,2,20,1,4,1,4,5,4.65421863675762,5,5,5,2,3.02,2.67421863675762,3.02,6.98,3.02,.02
 9573,Iran,Teheran,Student,1,2,20,1,6,1,4,4,3,2,2,4,3,1.7,.7,-.3,4.3,1.7,.7
 9574,Iran,Teheran,Student,1,2,20,1,4,1,4,4,5,5,5,4,3,1.6,2.6,2.6,7.4,1.6,.6
 9575,Iran,Teheran,Student,1,2,20,1,3,1,4,6,6,2,6,5,1,5.1,5.1,1.1,6.9,4.1,.1
 9576,Iran,Teheran,Student,1,2,20,1,5,1,4,6,6,3,6,2,2,3.86,3.86,.86,8.14,-.14,-.14
 9577,Iran,Teheran,Student,1,2,20,1,6,1,4,4,4,5,4,4,4,1.74,1.74,2.74,6.26,1.74,1.74
 9578,Iran,Teheran,Student,1,1,20,1,6,1,4,5,4,3,4,4,4,3.34,2.34,1.34,5.66,2.34,2.34
 9579,Iran,Teheran,Student,1,2,20,1,5,1,4,4,3,3,3,4,3,2.74,1.74,1.74,4.26,2.74,1.74
 9580,Iran,Teheran,Student,1,1,20,1,5,1,4,4,4,4,4,4,2,2.12,2.12,2.12,5.88,2.12,.12
 9581,Iran,Teheran,Student,1,2,20,1,4,1,4,6,6,5,6,6,4,4.18,4.18,3.18,7.82,4.18,2.18
 9582,Iran,Teheran,Student,1,2,20,1,5,1,4,2,3,5,5,4,1,.4,1.4,3.4,6.6,2.4,-.6
 9583,Iran,Teheran,Student,1,2,20,1,4,1,4,6,5,1,5,4,2,4.16,3.16,-.84,6.84,2.16,.16
 9584,Iran,Teheran,Student,1,1,20,1,5,1,4,5,4,4,4,4,3,3.58,2.58,2.58,5.42,2.58,1.58
 9585,Iran,Teheran,Student,1,2,20,1,4,1,4,6,6,2,6,5,3,4.46,4.46,.46,7.54,3.46,1.46
 9586,Iran,Teheran,Student,1,2,20,1,5,1,4,5,5,3,4,4,2,3.28338214223111,3.28338214223111,1.28338214223111,5.71661785776888,2.28338214223111,.283382142231115
 9587,Iran,Teheran,Student,1,2,20,1,6,1,4,5,5,3,5,5,4,2.66,2.66,.66,7.34,2.66,1.66
 9588,Iran,Teheran,Student,1,2,20,1,4,1,4,5,5,2,5,4,2,3.44,3.44,.44,6.56,2.44,.44
 9589,Iran,Teheran,Student,1,1,20,1,4,1,4,4,5,2,4,4,3,2.06,3.06,.0600000000000001,5.94,2.06,1.06
 9590,Iran,Teheran,Student,1,1,20,1,5,1,4,6,3,3,6,6,2,4.1,1.1,1.1,7.9,4.1,.1
 9591,Iran,Teheran,Student,1,1,20,1,5,1,4,5,5,4,2,3,4,3.12,3.12,2.12,3.88,1.12,2.12
 9592,Iran,Teheran,Student,1,2,20,1,4,1,4,6,5,2,5,3,2,4,3,0,7,1,0
 9593,Iran,Teheran,Student,1,2,20,1,6,1,4,5,5,2,1,5,2,3.26,3.26,.26,2.74,3.26,.26
 9594,Iran,Teheran,Student,1,2,20,1,1,1,4,5,3,6,2,2,5,3.44,1.44,4.44,3.56,.44,3.44
 9595,Iran,Teheran,Student,1,2,20,1,4,1,4,5,4,4,5,5,1,3.46,2.46,2.46,6.54,3.46,-.54
 9596,Iran,Teheran,Student,1,1,20,1,4,1,4,6,5,5,5,5,4,4.06,3.06,3.06,6.94,3.06,2.06
 9597,Iran,Teheran,Student,1,2,20,1,1,1,4,5,5,4,4,5,2,3.12,3.12,2.12,5.88,3.12,.12
 9598,Iran,Teheran,Student,1,2,20,1,1,3,4,5,1,3,6,6,2,3.44,-.56,1.44,7.56,4.44,.44
 9599,Iran,Teheran,Student,1,2,20,1,3,1,4,5,2,2,5,5,2,3.04,.04,.04,6.96,3.04,.04
 9600,Iran,Teheran,Student,1,2,20,1,4,3,4,1,4,5,3,2,5,-1.36,1.64,2.64,5.36,-.36,2.64
 9601,Iran,Teheran,Student,1,1,20,1,5,3,4,5,5,2,4,3,2,3.49220770788028,3.49220770788028,.49220770788028,5.50779229211972,1.49220770788028,.49220770788028
 9602,Iran,Teheran,Student,1,1,20,1,4,1,4,5,2,4,6,5,2,3.04,.04,2.04,7.96,3.04,.04
11921,Iran,Teheran,Student,1,2,21,1,2,1,4,6,4,3,6,6,3,4.18,2.18,1.18,7.82,4.18,1.18
11922,Iran,Teheran,Student,1,2,21,1,2,1,4,6,4,2,5,4,3,3.86,1.86,-.14,7.14,1.86,.86
11923,Iran,Teheran,Student,1,2,21,1,2,1,4,5,5,4,2,5,4,3.66,3.66,2.66,3.34,3.66,2.66
11924,Iran,Teheran,Student,1,1,21,1,4,1,4,5,5,5,4,4,4,3,3,3,6,2,2
11925,Iran,Teheran,Student,1,2,21,1,2,1,4,5,4,3,5,5,1,3.6,2.6,1.6,6.4,3.6,-.4
11926,Iran,Teheran,Student,1,1,21,1,4,1,4,5,5,4,5,5,3,2.8,2.8,1.8,7.2,2.8,.8
11927,Iran,Teheran,Student,1,2,21,1,4,1,4,6,6,2,6,5,2,4.2,4.2,.2,7.8,3.2,.2
11928,Iran,Teheran,Student,1,2,21,1,2,1,4,6,5,4,5,6,4,4.04,3.04,2.04,6.96,4.04,2.04
11929,Iran,Teheran,Student,1,2,21,1,6,1,4,6,4,2,5,6,3,3.82,1.82,-.18,7.18,3.82,.82
11930,Iran,Teheran,Student,1,1,21,1,5,1,4,5,5,2,6,4,2,2.86,2.86,-.14,8.14,1.86,-.14
11931,Iran,Teheran,Student,1,1,21,1,4,1,4,6,5,1,5,6,2,3.6,2.6,-1.4,7.4,3.6,-.4
11932,Iran,Teheran,Student,1,2,21,1,6,1,4,6,4,3,5,5,3,4.48,2.48,1.48,6.52,3.48,1.48
11933,Iran,Teheran,Student,1,2,21,1,6,3,4,4,3,2,2,4,5,2.12,1.12,.12,3.88,2.12,3.12
11934,Iran,Teheran,Student,1,2,21,1,3,1,4,3,4,3,4,4,4,.82,1.82,.82,6.18,1.82,1.82
11935,Iran,Teheran,Student,1,2,21,1,6,1,4,5,3,3,6,3,2,3.18,1.18,1.18,7.82,1.18,.18
11936,Iran,Teheran,Student,1,2,21,1,6,1,4,6,6,5,6,6,5,3.86,3.86,2.86,8.14,3.86,2.86
11937,Iran,Teheran,Student,1,1,21,1,4,1,4,5,5,4,3,4,3,3.6,3.6,2.6,4.4,2.6,1.6
11938,Iran,Teheran,Student,1,1,21,1,5,1,4,5,3,4,4,5,5,3.02,1.02,2.02,5.98,3.02,3.02
11939,Iran,Teheran,Student,1,2,21,1,2,1,4,6,4,2,3,4,4,4.6,2.6,.6,4.4,2.6,2.6
11940,Iran,Teheran,Student,1,2,21,1,4,1,4,6,2,1,5,1,4,5.08,1.08,.08,5.92,.08,3.08
11941,Iran,Teheran,Student,1,2,21,1,4,1,4,6,5,2,6,2,1,3.9,2.9,-.1,8.1,-.1,-1.1
11942,Iran,Teheran,Student,1,1,21,1,4,1,4,4,4,5,5,5,2,1.7,1.7,2.7,7.3,2.7,-.3
11943,Iran,Teheran,Student,1,2,21,1,1,3,4,2,3,4,6,6,1,1.4,2.4,3.4,6.6,5.4,.4
11944,Iran,Teheran,Student,1,2,21,1,4,1,4,5,3,3,3,5,5,3.78,1.78,1.78,4.22,3.78,3.78
11945,Iran,Teheran,Student,1,1,21,1,2,1,4,5,5,2,4,5,2,3.18,3.18,.18,5.82,3.18,.18
11946,Iran,Teheran,Student,1,2,21,1,5,1,4,5,5,1,5,5,1,3.64,3.64,-.36,6.36,3.64,-.36
11947,Iran,Teheran,Student,1,2,21,1,2,3,4,5,2,6,5,6,5,4.14,1.14,5.14,5.86,5.14,4.14
11948,Iran,Teheran,Student,1,2,21,1,3,1,4,6,6,6,5,6,5,4.1,4.1,4.1,6.9,4.1,3.1
11949,Iran,Teheran,Student,1,1,21,1,5,1,4,4,4,3,5,4,2,1.84,1.84,.84,7.16,1.84,-.16
14010,Iran,Teheran,Student,1,2,22,1,6,1,4,5,5,4,5,5,3,2.5,2.5,1.5,7.5,2.5,.5
14011,Iran,Teheran,Student,1,2,22,1,3,1,4,3,3,3,5,4,3,1.42,1.42,1.42,6.58,2.42,1.42
14012,Iran,Teheran,Student,1,2,22,1,2,1,4,6,5,5,5,5,2,3.68,2.68,2.68,7.32,2.68,-.32
14013,Iran,Teheran,Student,1,2,22,1,2,1,4,5,5,4,2,4,4,3.2,3.2,2.2,3.8,2.2,2.2
14014,Iran,Teheran,Student,1,2,22,1,6,3,4,6,3,2,5,4,3,3.86,.86,-.14,7.14,1.86,.86
14015,Iran,Teheran,Student,1,2,22,1,1,1,4,4,4,4,4,4,3,2.04,2.04,2.04,5.96,2.04,1.04
14016,Iran,Teheran,Student,1,2,22,1,1,1,4,6,5,2,5,4,2,4.4,3.4,.4,6.6,2.4,.4
14017,Iran,Teheran,Student,1,1,22,1,4,1,4,6,5,1,6,5,2,3.76,2.76,-1.24,8.24,2.76,-.24
14018,Iran,Teheran,Student,1,2,22,1,4,3,4,5,6,2,5,5,1,2.76,3.76,-.24,7.24,2.76,-1.24
14019,Iran,Teheran,Student,1,2,22,1,2,1,4,4,2,3,6,4,2,1.98,-.02,.98,8.02,1.98,-.02
14020,Iran,Teheran,Student,1,2,22,1, ,3,4,6,5,4,5,3,2,4.07970029940165,3.07970029940165,2.07970029940165,6.92029970059835,1.07970029940165,.0797002994016451
14021,Iran,Teheran,Student,1,2,22,1,5,1,4,5,2,2,6,4,3,3.56,.56,.56,7.44,2.56,1.56
14022,Iran,Teheran,Student,1,1,22,1,2,1,4,4,6,5,6,6,3,2.12,4.12,3.12,7.88,4.12,1.12
15510,Iran,Teheran,Student,1,2,23,1,5,1,4,5,3,2,6,2,3,3.64,1.64,.64,7.36,.64,1.64
15511,Iran,Teheran,Student,1,1,23,1,5,1,4,6,5,1,6,2,2,4.32,3.32,-.68,7.68,.32,.32
15512,Iran,Teheran,Student,1,2,23,1,5,1,4,6,5,2,6,5,2,3.88,2.88,-.12,8.12,2.88,-.12
15513,Iran,Teheran,Student,1,1,23,1,6,1,4,6,1,2,6,5,5,4.16,-.84,.16,7.84,3.16,3.16
15514,Iran,Teheran,Student,1,2,23,1,1,1,4,5,2,3,5,4,2,3.04,.04,1.04,6.96,2.04,.04
15515,Iran,Teheran,Student,1,2,23,1,1,1,4,6,2,2,6,2,2,4.86,.86,.86,7.14,.86,.86
15516,Iran,Teheran,Student,1,2,23,1,4,1,4,5,4,2,6,2,1,3.2,2.2,.2,7.8,.2,-.8
15517,Iran,Teheran,Student,1,1,23,1,5,1,4,4,3,4,5,4,2,2.2,1.2,2.2,6.8,2.2,.2
15518,Iran,Teheran,Student,1,2,23,1,2,3,4,4,5,5,2,1,4,1.56,2.56,2.56,4.44,-1.44,1.56
15519,Iran,Teheran,Student,1,2,23,1,5,3,4,6,5,1,6,1,2,4.14,3.14,-.86,7.86,-.86,.14
15520,Iran,Teheran,Student,1,2,23,1,4,3,4,4,3,2,6,5,1,1.22,.22,-.78,8.78,2.22,-1.78
15521,Iran,Teheran,Student,1,2,23,1,4,3,4,5,5,5,3,5,5,3.06,3.06,3.06,4.94,3.06,3.06
15522,Iran,Teheran,Student,1,2,23,1,5,3,4,6,6,4,6,5,5,3.94,3.94,1.94,8.06,2.94,2.94
15523,Iran,Teheran,Student,1,2,23,1,5,3,4,6,5,4,5,2,1,4.34,3.34,2.34,6.66,.34,-.66
15524,Iran,Teheran,Student,1,2,23,1,6,3,4,3,4,4,5,4,2,.88,1.88,1.88,7.12,1.88,-.12
15525,Iran,Teheran,Student,1,2,23,1,5,1,4,6,5,3,5,3,2,4.18,3.18,1.18,6.82,1.18,.18
15526,Iran,Teheran,Student,1,2,23,1,6,3,4,5,4,5,5,5,2,2.52,1.52,2.52,7.48,2.52,-.48
15527,Iran,Teheran,Student,1,2,23,1,6,3,4,5,3,2,5,3,2,3.16,1.16,.16,6.84,1.16,.16
15528,Iran,Teheran,Student,1,2,23,1,6,1,4,6,6,5,4,5,4,4.22,4.22,3.22,5.78,3.22,2.22
15529,Iran,Teheran,Student,1,2,23,1,6,3,4,6,6,2,6,3,2,4.06,4.06,.0600000000000001,7.94,1.06,.0600000000000001
15530,Iran,Teheran,Student,1,1,23,1,4,3,4,4,3,2,5,2,2.11754260725081,1.42778993483131,.427789934831308,-.572210065168692,7.57221006516869,-.572210065168692,-.454667457917886
15531,Iran,Teheran,Student,1,2,23,1,1,3,4,6,3,1,6,1,1,4.56,1.56,-.44,7.44,-.44,-.44
16657,Iran,Teheran,Student,1,2,24,1,6,1,4,5,4,3,2,4,2,3.74,2.74,1.74,3.26,2.74,.74
16658,Iran,Teheran,Student,1,2,24,1,2,1,4,5,3,2,5,4,2,3.36,1.36,.36,6.64,2.36,.36
16659,Iran,Teheran,Student,1,1,24,1,6,1,4,4,2,2,4,3,3,1.72,-.28,-.28,6.28,.72,.72
16660,Iran,Teheran,Student,1,1,24,1,1,1,4,6,3,3,6,3,3,3.88,.88,.88,8.12,.88,.88
16661,Iran,Teheran,Student,1,2,24,1,3,3,4,5,3,3,5,2,1,3.68,1.68,1.68,6.32,.68,-.32
16662,Iran,Teheran,Student,1,1,24,1,4,3,4,6,6,5,6,6,5,4.28,4.28,3.28,7.72,4.28,3.28
16663,Iran,Teheran,Student,1,2,24,1,4,3,4,6,1,1,6,3,1,4.28,-.72,-.72,7.72,1.28,-.72
16664,Iran,Teheran,Student,1,2,24,1,2,1,4,6,5,2,6,5,2,4.1,3.1,.1,7.9,3.1,.1
16665,Iran,Teheran,Student,1,2,24,1,6,3,4,5,5,4,5,6,4,3.14,3.14,2.14,6.86,4.14,2.14
16666,Iran,Teheran,Student,1,1,24,1,4,1,4,5,3,3,2,3,1,2.64,.64,.64,4.36,.64,-1.36
17432,Iran,Teheran,Student,1,2,25,1,4,1,4,6,3,3,6,2,3,3.74,.74,.74,8.26,-.26,.74
17433,Iran,Teheran,Student,1,1,25,1,4,1,4,6,4,2,2,5,3,4.58,2.58,.58,3.42,3.58,1.58
17434,Iran,Teheran,Student,1,2,25,1,2,1,4,6,6,1,6,4,3,4.36,4.36,-.64,7.64,2.36,1.36
17435,Iran,Teheran,Student,1,1,25,1,5,1,4,4,3,4,4,3,2,1.58,.58,1.58,6.42,.58,-.42
17436,Iran,Teheran,Student,1,2,25,1,4,1,4,6,6,3,5,3,2,4.1,4.1,1.1,6.9,1.1,.1
17437,Iran,Teheran,Student,1,1,25,1, ,3,4,2,3.01319010418687,2,5,5,4,.44,1.45319010418687,.44,6.56,3.44,2.44
17438,Iran,Teheran,Student,1,2,25,1,2,3,4,5,3,3,6,3,2,3.34,1.34,1.34,7.66,1.34,.34
18052,Iran,Teheran,Student,1,2,26,1,5,1,4,4,2,2,5,5,3,2.94,.94,.94,6.06,3.94,1.94
18053,Iran,Teheran,Student,1,1,26,1,2,3,4,6,5,4,5,5,5,3.94,2.94,1.94,7.06,2.94,2.94
18530,Iran,Teheran,Student,1,1,27,1,4,1,4,6,5,1,6,6,5,4.14,3.14,-.86,7.86,4.14,3.14
18531,Iran,Teheran,Student,1,2,27,1,3,1,4,5,3,2,6,5,2,3.4,1.4,.4,7.6,3.4,.4
18532,Iran,Teheran,Student,1,1,27,1,6,1,4,5,1,4,6,5,2,2.98,-1.02,1.98,8.02,2.98,-.02
18533,Iran,Teheran,Student,1,1,27,1,1,1,4,5,4,2,5,2,2,3.1,2.1,.1,6.9,.1,.1
18534,Iran,Teheran,Student,1,1,27,1,4,3,4,5,3,3,5,5,3,3.12,1.12,1.12,6.88,3.12,1.12
18535,Iran,Teheran,Student,1,1,27,1,6,1,4,5,5,2,5,4,1,3.42,3.42,.42,6.58,2.42,-.58
18898,Iran,Teheran,Student,1,1,28,1,4,3,4,1,3,2,6,1,3,-.68,1.32,.32,7.68,-.68,1.32
19224,Iran,Teheran,Student,1,2,29,1,5,1,4,6,2,2,5,2,4,4.72,.72,.72,6.28,.72,2.72
19225,Iran,Teheran,Student,1,1,29,1,4,3,4,5,2,4,5,4,3,3.06,.0600000000000001,2.06,6.94,2.06,1.06
19226,Iran,Teheran,Student,1,1,29,1,5,1,4,6,5,5,2,4,3,4.36,3.36,3.36,3.64,2.36,1.36
19227,Iran,Teheran,Student,1,2,29,1,5,3,4,4,5,5,2,5,4,2.12,3.12,3.12,3.88,3.12,2.12
19813,Iran,Teheran,Student,1,2,31,1,4,1,4,6,4,1,6,3,2,3.72,1.72,-1.28,8.28,.72,-.28
20235,Iran,Teheran,Student,1,2,33,1,5,1,4,5,5,5,6,6,2,3.88,3.88,3.88,7.12,4.88,.88
20236,Iran,Teheran,Student,1,2,33,1,2,3,4,3,2,1,5,3,1,1.24,.24,-.76,6.76,1.24,-.76
20482,Iran,Teheran,Student,1,1,34,1,4,1,4,3,1,4,6,6,3,.96,-1.04,1.96,8.04,3.96,.96
20646,Iran,Teheran,Student,1, ,35, , , ,4,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
20647,Iran,Teheran,Student,1,1,35,1,5,1,4,6,2,1,6,6,2,4.58,.58,-.42,7.42,4.58,.58
21525,Iran,Teheran,Student,1,2,41,1,2,1,4,6,2,1,6,6,3,3.82,-.18,-1.18,8.18,3.82,.82
22076,Iran,Teheran,Student,1,2,47,1,1,1,4,6,5,5,6,5,5,4.36,3.36,3.36,7.64,3.36,3.36
 3172,Ireland,Dublin,Student,2, , , , , , ,5,5,5,5,5,4,2.07225985370878,2.07225985370878,2.07225985370878,7.92774014629122,2.07225985370878,1.07225985370878
 3173,Ireland,Dublin,Student,2, , , , , , ,6,5,5,3,5,4,3.58145266222834,2.58145266222834,2.58145266222834,5.41854733777166,2.58145266222834,1.58145266222834
 3174,Ireland,Dublin,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3175,Ireland,Dublin,Student,2, , , , , , ,6,4,4,4,1,3,4.11088251195785,2.11088251195785,2.11088251195785,5.88911748804215,-.889117488042146,1.11088251195785
 3176,Ireland,Dublin,Student,2, , , , , , ,5,5,4,2,4,4,2.49120363208666,2.49120363208666,1.49120363208666,4.50879636791334,1.49120363208666,1.49120363208666
 3177,Ireland,Dublin,Student,2, , , , , , ,6,3,2,2,5,4,3.33043325791272,.330433257912718,-.669566742087282,4.66956674208728,2.33043325791272,1.33043325791272
 3178,Ireland,Dublin,Student,2, , , , , , ,4,4,4,3,4,5,1.43706808708269,1.43706808708269,1.43706808708269,5.56293191291731,1.43706808708269,2.43706808708269
 3179,Ireland,Dublin,Student,2, , , , , ,4,1,1,5,1,3,6,-.842684120503929,-.842684120503929,3.15731587949607,2.84268412050393,1.15731587949607,4.15731587949607
 3180,Ireland,Dublin,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3181,Ireland,Dublin,Student,2, , , , , , ,6,5,5,2,6,5,3.84485993891071,2.84485993891071,2.84485993891071,4.15514006108929,3.84485993891071,2.84485993891071
 3182,Ireland,Dublin,Student,2, , , , , , ,4.83412507304646,4.68227018951613,4.05062410869319,3.53470693786963,4.31067649283283,3.57971584763154,2.49041416412308,2.33855928059276,1.70691319976982,5.87841784679301,1.96696558390946,1.23600493870816
 3183,Ireland,Dublin,Student,2, , , , , , ,6,5,6,3,4,4,3.45833434331593,2.45833434331593,3.45833434331593,5.54166565668407,1.45833434331593,1.45833434331593
 3184,Ireland,Dublin,Student,2, , , , , , ,5.05853986212828,4.83451111784527,4.42369006487556,3.35236628814792,4.38017897228503,3.6673712765159,2.60232897357407,2.37830022929107,1.96747917632135,5.80857717670213,1.92396808373082,1.2111603879617
 3185,Ireland,Dublin,Student,2, , , , , , ,5,5,5,2,4,5,3.08942263438485,3.08942263438485,3.08942263438485,3.91057736561515,2.08942263438485,3.08942263438485
 3186,Ireland,Dublin,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3187,Ireland,Dublin,Student,2,1, ,1,4,3,4,4,3,4,3,5,4,1.42,.42,1.42,5.58,2.42,1.42
 3188,Ireland,Dublin,Student,2, , , , , , ,4.96497209384094,4.76095930296248,4.38700811335905,2.99574767553915,4.50781819236616,3.86861975360241,2.6176583647988,2.41364557392034,2.03969438431691,5.34306140458128,2.16050446332402,1.52130602456028
 3189,Ireland,Dublin,Student,2, , , , , , ,4.76223856488381,4.44461547541289,3.94067799431187,3.17087574185201,4.31819272975268,3.35058264555913,2.41167171982669,2.09404863035578,1.59011114925475,5.52144258690912,1.96762588469556,1.00001580050201
 3190,Ireland,Dublin,Student,2, , , , , , ,4.78822053234514,4.56275667051849,4.20581661685563,3.35606685975275,4.24120642134128,3.69602445274895,2.45235802610758,2.22689416428093,1.86995411061806,5.69192936599032,1.90534391510371,1.36016194651138
 3191,Ireland,Dublin,Student,2, , , , , , ,5,5,5,4,5,5,2.07860642605013,2.07860642605013,2.07860642605013,6.92139357394987,2.07860642605013,2.07860642605013
 3192,Ireland,Dublin,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3193,Ireland,Dublin,Student,2, , , , , , ,6,6,6,1,5,5,3.47618362630371,3.47618362630371,3.47618362630371,3.52381637369629,2.47618362630371,2.47618362630371
 4146,Ireland,Dublin,Non-Student,2, , , , , , ,4,4,5,1,2,5,1.72707757528501,1.72707757528501,2.72707757528501,3.27292242471499,-.272922424714986,2.72707757528501
 4147,Ireland,Dublin,Non-Student,2, , , , , , ,6,5,4,2,4,4,4.07166175693115,3.07166175693115,2.07166175693115,3.92833824306885,2.07166175693115,2.07166175693115
 4148,Ireland,Dublin,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 4149,Ireland,Dublin,Non-Student,2, , , , , , ,6,2,2,5,2,5,4.44042672658555,.44042672658555,.44042672658555,6.55957327341445,.44042672658555,3.44042672658555
 4150,Ireland,Dublin,Non-Student,2, , , , , , ,4,5,5,2,5,4,1.54350687675279,2.54350687675279,2.54350687675279,4.45649312324721,2.54350687675279,1.54350687675279
 4151,Ireland,Dublin,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 4152,Ireland,Dublin,Non-Student,2, , , , , , ,4.97979940194926,4.69869234378317,4.49186692461311,2.92006398019543,4.44404434882076,3.92895766982235,2.73309006195221,2.45198300378612,2.24515758461606,5.16677332019248,2.19733500882371,1.6822483298253
 4153,Ireland,Dublin,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 4154,Ireland,Dublin,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 4155,Ireland,Dublin,Non-Student,2, , , , , , ,4,3,3,2,5,5,1.72430261876492,.724302618764916,.724302618764916,4.27569738123508,2.72430261876492,2.72430261876492
 6548,Ireland,Dublin,Student,2,2,18,1,2, ,4,6,5,3,4,6,4,3.4,2.4,.4,6.6,3.4,1.4
 6549,Ireland,Dublin,Student,2,2,18,2,2, ,4,6,5,4,5,4,4,3.5,2.5,1.5,7.5,1.5,1.5
 6550,Ireland,Dublin,Student,2,2,18,1,2, ,4,5,4,3,1,5,4,2.66,1.66,.66,3.34,2.66,1.66
 6551,Ireland,Dublin,Student,2,1,18,1,3, ,4,4,5,4,3,4,3,1.26,2.26,1.26,5.74,1.26,.26
 6552,Ireland,Dublin,Student,2,2,18,1,2, ,4,5,5,5,4,5,5,2.48,2.48,2.48,6.52,2.48,2.48
 6553,Ireland,Dublin,Student,2,1,18,1,2, ,4,5,5,5,3,5,5,2.46,2.46,2.46,5.54,2.46,2.46
 6554,Ireland,Dublin,Student,2,1,18,1,2, ,4,5,5,5,3,4,5,2.54,2.54,2.54,5.46,1.54,2.54
 6555,Ireland,Dublin,Student,2,2,18,2,2, ,4,6,6,5,4,5,3,3.48,3.48,2.48,6.52,2.48,.48
 6556,Ireland,Dublin,Student,2,2,18,1,2, ,4,3,4,5,1,4,2,.3,1.3,2.3,3.7,1.3,-.7
 6557,Ireland,Dublin,Student,2,2,18,2,2, ,4,6,5,5,2,4,4,3.3,2.3,2.3,4.7,1.3,1.3
 6558,Ireland,Dublin,Student,2,2,18,1,2, ,4,6,6,2,5,4,4,4.62,4.62,.62,6.38,2.62,2.62
 6559,Ireland,Dublin,Student,2,1,18,1,3, ,4,6,3,4,5,6,3,3.12,.12,1.12,7.88,3.12,.12
 6560,Ireland,Dublin,Student,2,1,18,2,2, ,4,5,5,5,2,5,3,2.24,2.24,2.24,4.76,2.24,.24
 6561,Ireland,Dublin,Student,2,2,18,1,4, ,4,5,4,5,2,6,6,1.98,.98,1.98,5.02,2.98,2.98
 6562,Ireland,Dublin,Student,2,2,18,1,2, ,4,4,4,5,2,5,5,1.22,1.22,2.22,4.78,2.22,2.22
