"","Country","City","Move","Location","lon","lat","type","loctype","address","north","south","east","west"
"1102","Peru","Tumbes",-49.5142307692308,"Tumbes, Peru",-80.4270885,-3.5564921,"locality","approximate","tumbes, peru",-3.5392501,-3.5942466,-80.3691101,-80.4685878
"1103","Peru","Ucayali",-45.315,"Ucayali, Peru",-73.087749,-9.8251183,"administrative_area_level_1","approximate","ucayali, peru",-7.262049,-11.4483418,-70.4943299,-75.9457498
"1104","Philippines","Autonomous Region in Muslim Mindanao",-27.3415384615385,"Autonomous Region in Muslim Mindanao, Philippines",124.2421597,6.9568313,"administrative_area_level_1","approximate","autonomous region in muslim mindanao, philippines",8.224483,4.5869899,125.0036501,118.0605909
"1105","Philippines","Bicol",-36.7553846153846,"Bicol, Philippines",123.4136736,13.4209885,"administrative_area_level_1","approximate","bicol, philippines",14.50116,11.710025,124.4248219,122.299146
"1106","Philippines","Cagayan Valley",-31.3353846153846,"Cagayan Valley, Philippines",121.8107079,16.9753758,"administrative_area_level_1","approximate","cagayan valley, philippines",21.12164,15.773506,122.529352,120.759911
"1107","Philippines","Calabarzon",-45.9276923076923,"Calabarzon, Philippines",121.0793705,14.1007803,"administrative_area_level_1","approximate","calabarzon, philippines",15.216003,13.1620479,122.792628,120.485326
"1108","Philippines","Caraga",-33.9246153846154,"Caraga, Philippines",125.7406882,8.8014562,"administrative_area_level_1","approximate","caraga, philippines",10.471169,7.9119031,126.459745,125.2071671
"1109","Philippines","Central Luzon",-44.7338461538462,"Central Luzon, Philippines",120.7120023,15.4827722,"administrative_area_level_1","approximate","central luzon, philippines",16.535904,14.374842,122.282254,117.7114671
"1110","Philippines","Central Visayas",-46.2923076923077,"Central Visayas, Philippines",124.0641419,9.816875,"administrative_area_level_1","approximate","central visayas, philippines",11.57302,9.0385281,124.645857,122.6209281
"1111","Philippines","Cordillera Administrative Region",-46.8707692307692,"Cordillera Administrative Region, Philippines",121.1718851,17.3512542,"administrative_area_level_1","approximate","cordillera administrative region, philippines",18.5408951,16.18299,121.668626,120.467328
"1112","Philippines","Davao Region",-40.3907692307692,"Davao Region, Philippines",126.0893406,7.3041622,"administrative_area_level_1","approximate","davao region, philippines",8.002145,5.3651269,126.605766,125.100829
"1113","Philippines","Eastern Visayas",-32.0492307692308,"Eastern Visayas, Philippines",125.0388164,12.2445533,"administrative_area_level_1","approximate","eastern visayas, philippines",12.698699,9.8945968,125.969531,124.00249
"1114","Philippines","Ilocos Region",-43.2,"Ilocos Region, Philippines",120.6199895,16.0832144,"administrative_area_level_1","approximate","ilocos region, philippines",18.6510709,15.623404,120.9781658,119.750264
"1115","Philippines","Metro Manila",-56.0015384615385,"Metro Manila, Philippines",121.0222565,14.6090537,"administrative_area_level_1","approximate","metro manila, philippines",14.7874961,14.3480961,121.1350759,120.9062111
"1116","Philippines","MIMAROPA",-38.2476923076923,"MIMAROPA, Philippines",118.7364783,9.8432065,"administrative_area_level_1","approximate","mimaropa, philippines",13.89903,7.501034,122.6986519,112.5771771
"1117","Philippines","Northern Mindanao",-36.5369230769231,"Northern Mindanao, Philippines",124.6856509,8.0201635,"administrative_area_level_1","approximate","northern mindanao, philippines",9.261213,7.402983,125.4435841,123.548043
"1118","Philippines","SOCCSKSARGEN",-34.1292307692308,"SOCCSKSARGEN, Philippines",124.6856509,6.2706918,"administrative_area_level_1","approximate","region xii, philippines",7.682325,5.564068,125.5357859,124.014512
"1119","Philippines","Western Visayas",-41.2107692307692,"Western Visayas, Philippines",122.5372741,11.0049836,"administrative_area_level_1","approximate","western visayas, philippines",12.208734,9.419819,123.572932,121.282385
"1120","Philippines","Zamboanga Peninsula",-36.1969230769231,"Zamboanga Peninsula, Philippines",123.258793,8.154077,"administrative_area_level_1","approximate","zamboanga peninsula, philippines",8.878826,6.577279,123.6684459,121.897499
"1121","Poland","Greater Poland Voivodeship",-14.2984615384615,"Greater Poland Voivodeship, Poland",17.3522939,52.279986,"administrative_area_level_1","approximate","greater poland voivodeship, poland",53.6559175,51.1037882,19.1033489,15.7789648
"1122","Poland","Kuyavian-Pomeranian Voivodeship",-12.7661538461538,"Kuyavian-Pomeranian Voivodeship, Poland",18.4834224,53.1648363,"administrative_area_level_1","approximate","kuyavian-pomeranian voivodeship, poland",53.7809987,52.33079,19.7618466,17.2472674
"1123","Poland","Lesser Poland Voivodeship",-31.5684615384615,"Lesser Poland Voivodeship, Poland",20.2503358,49.7225306,"administrative_area_level_1","approximate","lesser poland voivodeship, poland",50.5200442,49.1785791,21.4213826,19.083192
"1124","Poland","Lodz Voivodeship",-14.9996153846154,"Lodz Voivodeship, Poland",19.1726974,51.4634771,"administrative_area_level_1","approximate","lódz voivodeship, poland",52.3940561,50.8430329,20.6591903,18.0750521
"1125","Poland","Lower Silesian Voivodeship",-23.3753846153846,"Lower Silesian Voivodeship, Poland",16.8841961,51.1339861,"administrative_area_level_1","approximate","lower silesian voivodeship, poland",51.8047592,50.09634,17.798917,14.816831
"1126","Poland","Lublin Voivodeship",-18.9980769230769,"Lublin Voivodeship, Poland",23.1011392,51.2493519,"administrative_area_level_1","approximate","lublin voivodeship, poland",52.2879201,50.251603,24.1458931,21.6171249
"1127","Poland","Lubusz Voivodeship",-9.58346153846154,"Lubusz Voivodeship, Poland",15.2559103,52.2274612,"administrative_area_level_1","approximate","lubusz voivodeship, poland",53.1239582,51.363138,16.4163811,14.5342884
"1128","Poland","Masovian Voivodeship",-24.7153846153846,"Masovian Voivodeship, Poland",21.0021679,51.8927182,"administrative_area_level_1","approximate","masovian voivodeship, poland",53.4818919,51.0132082,23.1283211,19.2592569
"1129","Poland","Opole Voivodeship",-14.7661538461538,"Opole Voivodeship, Poland",17.937989,50.8003761,"administrative_area_level_1","approximate","opole voivodeship, poland",51.1945111,49.9724791,18.6957861,16.9087263
"1130","Poland","Podkarpackie Voivodeship",-17.0584615384615,"Podkarpackie Voivodeship, Poland",22.0895691,50.0574749,"administrative_area_level_1","approximate","podkarpackie voivodeship, poland",50.8181161,49.0020252,23.5476409,21.1423458
"1131","Poland","Podlaskie Voivodeship",-8.22,"Podlaskie Voivodeship, Poland",22.9674639,53.0697159,"administrative_area_level_1","approximate","podlaskie voivodeship, poland",54.4103311,52.2800528,23.9462697,21.5942443
"1132","Poland","Pomeranian Voivodeship",-12.2923076923077,"Pomeranian Voivodeship, Poland",18.1531164,54.2944252,"administrative_area_level_1","approximate","pomeranian voivodeship, poland",54.8358123,53.4906718,19.6493699,16.6991291
"1133","Poland","Silesian Voivodeship",-15.1603846153846,"Silesian Voivodeship, Poland",19.3219768,50.5716595,"administrative_area_level_1","approximate","silesian voivodeship, poland",51.0993559,49.393975,19.9739915,18.03475
"1134","Poland","Swietokrzyskie Voivodeship",-15.4703846153846,"Swietokrzyskie Voivodeship, Poland",20.9406279,50.6261041,"administrative_area_level_1","approximate","swietokrzyskie voivodeship, poland",51.3421558,50.1855379,21.8703061,19.7044001
"1135","Poland","Warmian-Masurian Voivodeship",-5.73230769230769,"Warmian-Masurian Voivodeship, Poland",20.7027861,53.8671117,"administrative_area_level_1","approximate","warmian-masurian voivodeship, poland",54.4533097,53.1399971,22.8058725,19.128516
"1136","Poland","West Pomeranian Voivodeship",-10.8384615384615,"West Pomeranian Voivodeship, Poland",15.1822581,53.4657891,"administrative_area_level_1","approximate","west pomeranian voivodeship, poland",54.5692318,52.6246005,16.9822089,14.1228641
"1137","Portugal","Aveiro District",-27.7092307692308,"Aveiro District, Portugal",-8.5721016,40.7209023,"administrative_area_level_1","approximate","aveiro district, portugal",41.0801546,40.2788093,-8.0891721,-8.7840288
"1138","Portugal","Azores",-34.0984615384615,"Azores, Portugal",-25.6755944,37.7412488,"administrative_area_level_1","approximate","azores, portugal",39.7261841,36.9276299,-25.0131771,-31.2688141
"1139","Portugal","Beja District",-22.0442307692308,"Beja District, Portugal",-7.87216,37.9687786,"administrative_area_level_2","approximate","beja, 7800, portugal",38.1625767,37.7764605,-7.6326306,-8.0833039
"1140","Portugal","Braga",-31.72,"Braga, Portugal",-8.426507,41.5454486,"locality","approximate","braga, portugal",41.5841477,41.510402,-8.3421791,-8.4806633
"1141","Portugal","Braganca District",-30.5005128205128,"Braganca District, Portugal",-6.7567427,41.8061652,"administrative_area_level_1","approximate","bragança district, portugal",41.9925212,41.0245421,-6.1891592,-7.431892
"1142","Portugal","Castelo Branco District",-27.4903846153846,"Castelo Branco District, Portugal",-7.4814163,39.8631323,"administrative_area_level_2","approximate","castelo branco, portugal",40.0836478,39.6408465,-7.1791534,-7.8507551
"1143","Portugal","Coimbra District",-35.1584615384615,"Coimbra District, Portugal",-8.41369,40.2057994,"administrative_area_level_1","approximate","coimbra district, portugal",40.5203647,39.9237866,-7.7317555,-8.9092437
"1144","Portugal","Evora District",-34.2146153846154,"Evora District, Portugal",-7.9076553,38.5744468,"administrative_area_level_1","approximate","évora district, portugal",39.0269314,38.1546502,-7.106776,-8.6584678
"1145","Portugal","Faro District",-26.9907692307692,"Faro District, Portugal",-7.930834,37.0179538,"administrative_area_level_1","approximate","faro district, portugal",37.5291306,36.9617104,-7.3933048,-8.9971158
"1146","Portugal","Guarda District",-27.2762820512821,"Guarda District, Portugal",-7.2675772,40.5385972,"administrative_area_level_1","approximate","guarda district, portugal",41.1793516,40.2299187,-6.7809606,-7.8492267
"1147","Portugal","Leiria District",-28.5076923076923,"Leiria District, Portugal",-8.7921836,39.7709532,"administrative_area_level_2","approximate","leiria, portugal",39.9654263,39.6368745,-8.6233352,-8.9681659
"1148","Portugal","Lisbon",-38.8230769230769,"Lisbon, Portugal",-9.1393366,38.7222524,"locality","approximate","lisbon, portugal",38.7958538,38.6913994,-9.0905709,-9.2298356
"1149","Portugal","Madeira",-40.6430769230769,"Madeira, Portugal",-16.9594723,32.7607074,"administrative_area_level_1","approximate","madeira, portugal",33.1281642,30.0303397,-15.8560965,-17.2659373
"1150","Portugal","Portalegre District",-26.7929487179487,"Portalegre District, Portugal",-7.4165053,39.2710635,"administrative_area_level_2","approximate","portalegre, 7300, portugal",39.398659,39.146235,-7.2314716,-7.5584927
"1151","Portugal","Porto District",-32.9984615384615,"Porto District, Portugal",-8.6078973,41.1476629,"administrative_area_level_1","approximate","porto district, portugal",41.4719713,41.0013801,-7.8755989,-8.7890625
"1152","Portugal","Santarem District",-30.3476923076923,"Santarem District, Portugal",-8.6859944,39.2366687,"administrative_area_level_1","approximate","santarém district, portugal",39.8385566,38.7314903,-7.8089882,-9.0015758
"1153","Portugal","Setubal",-26.7215384615385,"Setubal, Portugal",-8.8909328,38.5260437,"locality","approximate","setúbal municipality, portugal",38.5641093,38.4832998,-8.7556919,-8.9725114
"1154","Portugal","Viana do Castelo District",-26.2788461538462,"Viana do Castelo District, Portugal",-8.834451,41.6918046,"administrative_area_level_1","approximate","viana do castelo district, portugal",42.1543111,41.6063805,-8.082765,-8.8810583
"1155","Portugal","Vila Real District",-28.6123076923077,"Vila Real District, Portugal",-7.7457274,41.3003527,"administrative_area_level_1","approximate","vila real district, portugal",41.9270957,41.1187269,-7.1706401,-8.1194649
"1156","Portugal","Viseu District",-25.7803846153846,"Viseu District, Portugal",-7.914756,40.6588424,"administrative_area_level_1","approximate","viseu district, portugal",41.2146578,40.3226383,-7.3045731,-8.3594476
"1157","Puerto Rico","Adjuntas",-34.9324324324324,"Adjuntas, Puerto Rico",-66.723158,18.1634848,"administrative_area_level_1","approximate","adjuntas, puerto rico",18.2503439,18.111929,-66.664697,-66.8372348
"1158","Puerto Rico","Aguada",-30.5397435897436,"Aguada, Puerto Rico",-67.188704,18.3801579,"administrative_area_level_2","approximate","aguada, 00602, puerto rico",18.383287,18.3779699,-67.183674,-67.1924559
"1159","Puerto Rico","Aguadilla",-39.1247435897436,"Aguadilla, Puerto Rico",-67.1540698,18.4274454,"locality","approximate","aguadilla pueblo, aguadilla, puerto rico",18.4452251,18.393487,-67.1449449,-67.162263
"1160","Puerto Rico","Aguas Buenas",-33.3725490196078,"Aguas Buenas, Puerto Rico",-66.1029442,18.2568989,"locality","approximate","aguas buenas, puerto rico",18.267872,18.2472089,-66.0951071,-66.11636
"1161","Puerto Rico","Aibonito",-25.2326732673267,"Aibonito, Puerto Rico",-66.2596811,18.140702,"administrative_area_level_1","approximate","aibonito, puerto rico",18.1803809,18.0758839,-66.216397,-66.320913
"1162","Puerto Rico","Anasco",-29.6512820512821,"Anasco, Puerto Rico",-67.1402935,18.2854476,"locality","approximate","añasco, 00610, puerto rico",18.298371,18.274393,-67.132341,-67.1507588
"1163","Puerto Rico","Arecibo",-32.0115384615385,"Arecibo, Puerto Rico",-66.6464068,18.444247,"administrative_area_level_1","approximate","arecibo, puerto rico",18.4944194,18.3152049,-66.5798679,-66.770658
"1164","Puerto Rico","Arroyo",-31.127358490566,"Arroyo, Puerto Rico",-66.0545823,17.9925084,"administrative_area_level_1","approximate","arroyo, puerto rico",18.0404719,17.9523783,-66.0197281,-66.0952091
"1165","Puerto Rico","Barceloneta",-34.724358974359,"Barceloneta, Puerto Rico",-66.5383891,18.4547057,"administrative_area_level_2","approximate","barceloneta, 00617, puerto rico",18.4573101,18.451849,-66.5370434697085,-66.5397414302915
"1166","Puerto Rico","Barranquitas",-27.1770025839793,"Barranquitas, Puerto Rico",-66.3062802,18.1866242,"locality","approximate","barranquitas, puerto rico",18.1909791,18.1781331,-66.29669,-66.322265
"1167","Puerto Rico","Bayamon",-39.4134615384615,"Bayamon, Puerto Rico",-66.1653224,18.389396,"administrative_area_level_1","approximate","bayamón, puerto rico",18.4309981,18.2587968,-66.1183599,-66.2135371
"1168","Puerto Rico","Cabo Rojo",-32.5551282051282,"Cabo Rojo, Puerto Rico",-67.1469964,18.0875347,"administrative_area_level_2","approximate","cabo rojo, 00623, puerto rico",18.089972,18.084129,-67.1440509,-67.1507879
"1169","Puerto Rico","Caguas",-31.6519230769231,"Caguas, Puerto Rico",-66.035249,18.2387995,"locality","approximate","caguas, puerto rico",18.2780422,18.2004211,-65.999418,-66.084666
"1170","Puerto Rico","Camuy",-27.6692307692308,"Camuy, Puerto Rico",-66.8535749,18.451728,"administrative_area_level_1","approximate","camuy, puerto rico",18.4929366,18.3429979,-66.810598,-66.901388
"1171","Puerto Rico","Canovanas",-29.524358974359,"Canovanas, Puerto Rico",-65.8997533,18.3748748,"locality","approximate","canóvanas, 00729, puerto rico",18.400974,18.3612289,-65.8915319,-65.919313
"1172","Puerto Rico","Carolina",-37.9415384615385,"Carolina, Puerto Rico",-65.9630925,18.3736316,"administrative_area_level_1","approximate","carolina, puerto rico",18.466096,18.270105,-65.901782,-66.043086
"1173","Puerto Rico","Catano",-49.6764102564103,"Catano, Puerto Rico",-66.1355775,18.4465355,"administrative_area_level_1","approximate","cataño, puerto rico",18.465632,18.420801,-66.1082809,-66.170306
"1174","Puerto Rico","Cayey",-31.0307692307692,"Cayey, Puerto Rico",-66.166,18.1119051,"locality","approximate","cayey, 00736, puerto rico",18.1270989,18.102396,-66.1344349,-66.1836339
"1175","Puerto Rico","Ceiba",-47.4318181818182,"Ceiba, Puerto Rico",-65.6481059,18.2619141,"administrative_area_level_1","approximate","ceiba, puerto rico",18.2967549,18.1986605,-65.5089902,-65.7668311
"1176","Puerto Rico","Ciales",-38.9705882352941,"Ciales, Puerto Rico",-66.4680716,18.3353252,"administrative_area_level_2","approximate","ciales, 00638, puerto rico",18.3413749,18.3315959,-66.46406,-66.4740729
"1177","Puerto Rico","Cidra",-29.9153846153846,"Cidra, Puerto Rico",-66.1612779,18.1757914,"locality","approximate","cidra, 00739, puerto rico",18.1876339,18.168885,-66.150375,-66.1688929
"1178","Puerto Rico","Coamo",-30.0179487179487,"Coamo, Puerto Rico",-66.3579473,18.0799616,"locality","approximate","coamo, 00769, puerto rico",18.087252,18.0628258,-66.3412051,-66.3790558
