"","Country","country_region_code","sub_region_1","sub_region_2","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","Movement","Date","Province","DateLockDown","Type","Reference","Lock","Date_1confirmed","Date_1death","TotalCases","TotalDeaths","Google","DaysDuration","DaysLockDownStart","Days_LockDown_1case","Days_LockDown_1death","Democracy","Democraticness","Civil","Opression","Wave","Temperature","TemperatureBfr","TemperatureAftr","TemperatureDif","Humidity","HumidityBfr","HumidityAftr","HumidityDif","Country.Code.x","Indicator_GDP","GDP_pc","Indicator_unemployment","Unemployment","Indicator.Name.Communicable","Death_disease","Indicator.Name.Population1564","Age_1564","Indicator.Name.65up","Age_65up","log_GDP_pc","ï..Country.Name","Indicator.Name","Hospital_b1000","ElectionYear","ElectionWin","Country.Code.y","Country.Code","ROL","isocode","patience","risktaking","posrecip","negrecip","altruism","trust","Region","Population","Area_sq_mi","Pop_Density_sq_mi","Coastline","Net_migration","Infant_mortality_per_1000_births","GDP_pc_2","Literacy","Phones_per_1000","Arable","Crops","Other","Climate","Birthrate","Deathrate","Agriculture","Industry","Service","Death_pc","Confirmed_pc","Log_Death_pc","Google_pc","Log_Google_pc"
"120","Switzerland","CH","","","2020-04-11",-77,11,27,-47,-41,15,-25.4,2020-04-11,"",2020-03-18,"Full","https://www.cnnmoney.ch/shows/big-picture/videos/switzerland-desperate-race-stay-ahead-coronavirus","Yes",2020-02-26,2020-03-06,25220,858,21,11,56,32,23,9.278140294,7.615131579,1.841592201,8.552609776,5,1.42622950819672,1.3125,1.55172413793103,0.239224137931034,79.2459016393443,74.8125,84.1379310344828,9.32543103448276,"CHE","GDP per capita, PPP (constant 2011 international $)",59317.32399,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.580999851,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",4.3,"Population ages 15-64 (% of total population)",66.46582867,"Population ages 65 and above (% of total population)",18.62321656,10.9906566838048,"Switzerland","Hospital beds (per 1,000 people)",4.7,NA,NA,NA,"CHE",1.931222,"CHE",0.66974211,-0.019343413,0.12515697,-0.010735603,0.094707355,0.088283934,"WESTERN EUROPE                     ",7523934,41290,182.2,0,4.05,4.39,32700,99,680.9,10.42,0.61,88.97,3,9.71,8.49,0.015,0.34,0.645,0.00011403608803586,0.00335196986044801,-9.0789955979468,2.79109306381475e-06,-12.7890772597113
"122","Tanzania","TZ","","","2020-04-11",-23,-6,-15,-16,-17,7,-15.4,2020-04-11,"",NA,"None","","No",2020-03-17,2020-03-29,32,3,0,0,NA,12,0,NA,NA,1.986772487,NA,4,25.9180327868852,25.96875,25.8620689655172,-0.106681034482758,86.8852459016394,86.125,87.7241379310345,1.59913793103448,"TZA","GDP per capita, PPP (constant 2011 international $)",2875.161887,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1.980000019,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",55.8,"Population ages 15-64 (% of total population)",53.30046267,"Population ages 65 and above (% of total population)",2.601299178,7.96386426016792,"Tanzania","Hospital beds (per 1,000 people)",NA,2017,58.46,166,"TZA",-0.554994,"TZA",-0.32498023,0.49186715,-0.88645709,0.04064846,-0.45671925,-0.14714427,"SUB-SAHARAN AFRICA                 ",37445392,945087,39.6,0.15,-2.06,98.54,600,78.2,4,4.52,1.08,94.4,NA,37.71,16.39,0.432,0.172,0.396,8.01166669586474e-08,8.54577780892239e-07,-16.3397819276301,0,NA
"123","Thailand","TH","","","2020-04-11",-51,-21,-57,-63,-22,17,-42.8,2020-04-11,"",2020-03-22,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Thailand","Yes",2020-01-13,2020-03-01,2579,40,1,7,60,76,28,8.426020408,6.792436975,2.099068586,7.259353741,6,35.6393442622951,34.75,36.6206896551724,1.87068965517241,48,47.78125,48.2413793103448,0.460129310344826,"THA","GDP per capita, PPP (constant 2011 international $)",16904.69838,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0.754000008,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",15.8,"Population ages 15-64 (% of total population)",71.01211804,"Population ages 65 and above (% of total population)",11.90089314,9.73534687292425,"Thailand","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"THA",0.0232979,"THA",-0.2297256,-0.12358965,0.30432498,0.23695967,-0.14669047,0.34843981,"ASIA (EX. NEAR EAST)         ",64631595,514000,125.7,0.63,0,20.48,7400,92.6,108.9,29.36,6.46,64.18,2,13.87,7.04,0.099,0.441,0.46,6.18892354428202e-07,3.99030845517583e-05,-14.2953344817623,1.5472308860705e-08,-17.9842139358762
"125","Togo","TG","","","2020-04-11",-37,-24,-20,-47,-16,18,-28.8,2020-04-11,"",2020-03-20,"Partial","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Togo","Yes",2020-03-07,2020-03-28,76,3,0,9,58,22,1,NA,NA,NA,NA,NA,38.8196721311475,37.96875,39.7586206896552,1.78987068965517,27.3934426229508,14.1875,41.9655172413793,27.7780172413793,"TGO","GDP per capita, PPP (constant 2011 international $)",1574.020407,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.038000107,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",51.7,"Population ages 15-64 (% of total population)",55.79600849,"Population ages 65 and above (% of total population)",2.869468011,7.36138839395048,"Togo","Hospital beds (per 1,000 people)",NA,2017,58.77,157,"TGO",-0.5908715,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",5548702,56785,97.7,0.1,0,66.61,1500,60.9,10.6,46.15,2.21,51.64,2,37.01,9.83,0.395,0.204,0.401,5.40666988423599e-07,1.36968970400645e-05,-14.4304622958279,0,NA
"126","Trinidad and Tobago","TT","","","2020-04-11",-70,-32,-63,-77,-53,22,-59,2020-04-11,"",2020-03-13,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Trinidad_and_Tobago","Yes",2020-03-13,2020-03-26,113,8,0,16,51,16,3,8.607142857,6.652412281,2.901010101,7.243119266,6,27.8688524590164,27.90625,27.8275862068966,-0.0786637931034484,78.8688524590164,79.71875,77.9310344827586,-1.78771551724138,"TTO","GDP per capita, PPP (constant 2011 international $)",28407.47373,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.686000109,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",9,"Population ages 15-64 (% of total population)",68.84547391,"Population ages 65 and above (% of total population)",10.73495352,10.2544075490359,"Trinidad and Tobago","Hospital beds (per 1,000 people)",3,NA,NA,NA,"TTO",-0.1205074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Turkey","TR","","","2020-04-11",-92,-83,-81,-90,-78,34,-84.8,2020-04-11,"",2020-03-23,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Turkey","Yes",2020-03-12,2020-03-19,56956,1198,1,6,61,17,10,8.574132492,6.308132147,2.436028008,7.542458809,6,6.11475409836066,1.9375,10.7241379310345,8.78663793103448,71.2786885245902,77.5,64.4137931034483,-13.0862068965517,"TUR","GDP per capita, PPP (constant 2011 international $)",25357.72223,"Unemployment, total (% of total labor force) (modeled ILO estimate)",13.48999977,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",4.4,"Population ages 15-64 (% of total population)",66.86737692,"Population ages 65 and above (% of total population)",8.48321294,10.1408385870883,"Turkey","Hospital beds (per 1,000 people)",2.7,NA,NA,NA,"TUR",-0.3192984,"TUR",-0.047398899,0.023427222,-0.44317982,0.51675504,-0.27897453,0.12911025,"NEAR EAST                          ",70413958,780580,90.2,0.92,0,41.04,6700,86.5,269.5,30.93,3.31,65.76,3,16.62,5.97,0.117,0.298,0.585,1.70136722040252e-05,0.000808873717906896,-10.981493289846,1.42017297195536e-08,-18.0699020685214
"128","Uganda","UG","","","2020-04-11",-68,-51,-20,-70,-49,30,-51.6,2020-04-11,"",2020-03-18,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Uganda","Yes",2020-03-22,NA,54,0,NA,11,56,7,NA,NA,NA,2.19817998,NA,4,31.3934426229508,30.65625,32.2068965517241,1.55064655172414,53.9672131147541,47.65625,60.9310344827586,13.2747844827586,"UGA","GDP per capita, PPP (constant 2011 international $)",1808.431134,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1.843000054,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",54.5,"Population ages 15-64 (% of total population)",51.1284879,"Population ages 65 and above (% of total population)",1.94098692,7.50021497159607,"Uganda","Hospital beds (per 1,000 people)",NA,2017,60.75,167,"UGA",-0.294705,"UGA",-0.25525561,0.16258633,-0.27726883,-0.17409113,-0.28195307,-0.70643896,"SUB-SAHARAN AFRICA                 ",28195754,236040,119.5,0,0,67.83,1400,69.9,3.6,25.88,10.65,63.47,2,47.35,12.24,0.311,0.222,0.469,0,1.91518198094649e-06,NA,NA,NA
"129","Uruguay","UY","","","2020-04-11",-68,-29,-75,-63,-43,20,-55.6,2020-04-11,"",2020-03-16,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Uruguay","Yes",NA,2020-03-30,512,8,0,13,54,NA,-1,8.998972251,7.680166147,2.317943337,7.073897497,6,31.7049180327869,31.28125,32.1724137931034,0.891163793103445,57.327868852459,59.5,54.9310344827586,-4.56896551724138,"URY","GDP per capita, PPP (constant 2011 international $)",20916.15018,"Unemployment, total (% of total labor force) (modeled ILO estimate)",8.730999947,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",7.6,"Population ages 15-64 (% of total population)",64.57749939,"Population ages 65 and above (% of total population)",14.81451953,9.94827687543141,"Uruguay","Hospital beds (per 1,000 people)",2.8,2017,47.81,169,"URY",0.5991074,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",3431932,176220,19.5,0.37,-0.32,11.95,12800,98,291.4,7.43,0.23,92.34,3,13.91,9.05,0.093,0.311,0.596,2.33104851727831e-06,0.000149187105105812,-12.9691923841941,0,NA
"131","Zambia","ZM","","","2020-04-11",-26,-16,-4,-28,-16,13,-18,2020-04-11,"",NA,"None","","No",2020-03-23,2020-04-03,43,2,0,0,NA,6,-5,8.759589041,6.711922812,2.474965229,7.390056022,5,24.9508196721311,25.25,24.6206896551724,-0.629310344827587,87.7213114754098,88.1875,87.2068965517241,-0.980603448275858,"ZMB","GDP per capita, PPP (constant 2011 international $)",3747.972455,"Unemployment, total (% of total labor force) (modeled ILO estimate)",11.42500019,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",60.6,"Population ages 15-64 (% of total population)",52.96418082,"Population ages 65 and above (% of total population)",2.099678026,8.22897029407837,"Zambia","Hospital beds (per 1,000 people)",NA,2017,50.35,181,"ZMB",-0.3449385,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",11502010,752614,15.3,0,0,88.29,800,80.6,8.2,7.08,0.03,92.9,2,41,19.93,0.22,0.29,0.489,1.7388265181477e-07,3.73847701401755e-06,-15.5648851801095,0,NA
"132","Zimbabwe","ZW","","","2020-04-11",-69,-56,-48,-81,-58,36,-62.4,2020-04-11,"",2020-03-27,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Zimbabwe","Yes",2020-03-21,2020-03-24,14,3,NA,2,65,8,5,8.750666667,5.369333333,2.327333333,7.714666667,6,27.4918032786885,28.46875,26.4137931034483,-2.05495689655172,68.983606557377,68.125,69.9310344827586,1.80603448275862,"ZWE","GDP per capita, PPP (constant 2011 international $)",2688.406942,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.953999996,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",54.6,"Population ages 15-64 (% of total population)",54.65941011,"Population ages 65 and above (% of total population)",2.939523653,7.89670408229751,"Zimbabwe","Hospital beds (per 1,000 people)",NA,2017,61.88,182,"ZWE",-1.27363,"ZWE",-0.23858719,0.52319479,-0.16466387,-0.12766157,-0.040835325,-0.5091331,"SUB-SAHARAN AFRICA                 ",12236805,390580,31.3,0,0,67.69,1900,90.7,26.8,8.32,0.34,91.34,2,28.01,21.84,0.179,0.243,0.579,2.45162033717134e-07,1.14408949067996e-06,-15.2213464828945,NA,NA
"133","Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-19,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_the_Democratic_Republic_of_the_Congo","Yes",2020-03-16,2020-04-03,70,5,0,10,57,13,-5,NA,NA,NA,NA,NA,33.344262295082,33.5,33.1724137931034,-0.327586206896555,75.5081967213115,72.3125,79.0344827586207,6.72198275862068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,60.19,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-27,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_the_Gambia","Yes",2020-03-18,2020-03-24,9,1,0,2,65,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GMB","GDP per capita, PPP (constant 2011 international $)",2317.690217,"Unemployment, total (% of total labor force) (modeled ILO estimate)",9.055999756,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",54.8,"Population ages 15-64 (% of total population)",53.141274,"Population ages 65 and above (% of total population)",2.589980939,7.74832637260465,"Gambia, The","Hospital beds (per 1,000 people)",NA,2017,43.29,65,"GMB",-0.4307549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-15,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Serbia","Yes",2020-03-07,2020-03-21,3630,80,0,14,53,22,8,7.544991511,5.182593857,3.006065858,7.995309568,5,10.2295081967213,8.25,12.4137931034483,4.16379310344828,71.0491803278689,74.8125,66.8965517241379,-7.91594827586206,"SRB","GDP per capita, PPP (constant 2011 international $)",16049.27905,"Unemployment, total (% of total labor force) (modeled ILO estimate)",12.68599987,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2.4,"Population ages 15-64 (% of total population)",65.96452656,"Population ages 65 and above (% of total population)",18.34579269,9.68341920854616,"Serbia","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"SRB",-0.1464036,"SRB",-0.13782071,-0.12961876,0.37641996,-0.043900661,-0.3164179,-0.16020425,"EASTERN EUROPE                     ",9396411,88361,106.3,0,-1.33,12.89,2200,93,285.8,33.35,3.2,63.45,NA,NA,NA,0.166,0.255,0.579,8.51388897314092e-06,0.000386317712156269,-11.6738117311483,0,NA
"136","Albania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-08,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Albania","Yes",2020-03-12,2020-03-12,446,23,2,21,46,17,17,NA,NA,2.778461538,NA,4,12.9672131147541,11.78125,14.2758620689655,2.49461206896552,72.6393442622951,73.34375,71.8620689655172,-1.48168103448276,"ALB","GDP per capita, PPP (constant 2011 international $)",12316.0715,"Unemployment, total (% of total labor force) (modeled ILO estimate)",12.33100033,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2.9,"Population ages 15-64 (% of total population)",68.58239036,"Population ages 65 and above (% of total population)",13.74473591,9.41866031448386,"Albania","Hospital beds (per 1,000 people)",2.9,NA,NA,NA,"ALB",-0.392243,NA,NA,NA,NA,NA,NA,NA,"EASTERN EUROPE                     ",3581655,28748,124.6,1.26,-4.93,21.52,4500,86.5,71.2,21.09,4.42,74.49,3,15.11,5.22,0.232,0.188,0.579,6.42161235518217e-06,0.000124523439583098,-11.9558413261272,5.58401074363667e-07,-14.3981883614964
"137","Algeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-24,"Full","https://www.garda.com/crisis24/news-alerts/325896/algeria-government-implements-lockdown-and-curfew-in-blida-and-algiers-march-23-update-7","Yes",2020-02-26,2020-03-13,1914,293,6,5,62,32,16,8.11769991,5.787822878,2.297966401,7.584826133,6,28.1803278688525,26.96875,29.5172413793103,2.54849137931035,19.9508196721311,21.9375,17.7586206896552,-4.17887931034483,"DZA","GDP per capita, PPP (constant 2011 international $)",13737.35606,"Unemployment, total (% of total labor force) (modeled ILO estimate)",11.70400047,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",14.8,"Population ages 15-64 (% of total population)",63.48882487,"Population ages 65 and above (% of total population)",6.362496545,9.52787412076799,"Algeria","Hospital beds (per 1,000 people)",1.9,2017,81.53,50,"DZA",-0.7753089,"DZA",0.059815247,0.39153048,-0.59825534,0.25490081,-0.0099680014,-0.17737062,"NORTHERN AFRICA                    ",32930091,2381740,13.8,0.04,-0.39,31,6000,70,78.1,3.22,0.25,96.53,1,17.14,4.61,0.101,0.6,0.3,8.89763711858555e-06,5.81231312115111e-05,-11.6297248087693,1.82204173076837e-07,-15.5181379485583
"138","Andorra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-16,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Andorra","Yes",2020-03-03,2020-03-29,638,29,0,13,54,26,0,8.900299103,5.370030581,2.197580645,8.939209726,5,7.37704918032787,6.75,8.06896551724138,1.31896551724138,75.4098360655738,73.125,77.9310344827586,4.80603448275862,"AND","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",NA,"Population ages 65 and above (% of total population)",NA,NA,"Andorra","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"AND",1.607738,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",71201,468,152.1,0,6.6,4.05,19000,100,497.2,2.22,0,97.78,3,8.71,6.25,NA,NA,NA,0.0004072976503139,0.0089605483069058,-7.80596631225878,0,NA
"139","Anguilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-18,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Anguilla","Yes",2020-04-03,NA,3,0,NA,11,56,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIA",-0.0986837,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",13477,102,132.1,59.8,10.76,21.03,8600,95,460,0,0,100,2,14.17,5.34,0.04,0.18,0.78,0,0.000222601469169697,NA,NA,NA
"140","Armenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-24,"Full","https://www.azatutyun.am/a/30506939.html","Yes",2020-03-01,2020-03-27,1013,13,0,5,62,28,2,8.559546314,3.917874396,3.043438078,7.864974619,6,-2.08196721311475,-4.90625,1.03448275862069,5.94073275862069,76,77.46875,74.3793103448276,-3.08943965517241,"ARM","GDP per capita, PPP (constant 2011 international $)",9177.744159,"Unemployment, total (% of total labor force) (modeled ILO estimate)",16.98999977,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2.8,"Population ages 15-64 (% of total population)",68.11276042,"Population ages 65 and above (% of total population)",11.25381766,9.12453671910319,"Armenia","Hospital beds (per 1,000 people)",4.1,2017,58.6,8,"ARM",-0.1500262,NA,NA,NA,NA,NA,NA,NA,"C.W. OF IND. STATES ",2976372,29800,99.9,0,-6.47,23.28,3500,98.6,195.7,17.55,2.3,80.15,4,12.07,8.23,0.239,0.343,0.418,4.36773360319207e-06,0.000340347241541044,-12.3412663096617,0,NA
"141","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-02,"Full","https://en.trend.az/azerbaijan/society/3200643.html","Yes",2020-02-29,2020-03-21,1098,11,0,27,40,29,8,8.036926148,5.907185629,2.144308943,7.362275449,6,12.6229508196721,10.375,15.1034482758621,4.72844827586207,62.1639344262295,58.0625,66.6896551724138,8.62715517241379,"AZE","GDP per capita, PPP (constant 2011 international $)",16010.98904,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.508999825,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",8.8,"Population ages 15-64 (% of total population)",70.43524739,"Population ages 65 and above (% of total population)",6.195182751,9.68103058047243,"Azerbaijan","Hospital beds (per 1,000 people)",4.7,2017,84.54,11,"AZE",-0.6002176,NA,NA,NA,NA,NA,NA,NA,"C.W. OF IND. STATES ",7961619,86600,91.9,0,-4.9,81.74,3400,97,137.1,19.63,2.71,77.66,1,20.74,9.75,0.141,0.457,0.402,1.38162853560312e-06,0.000137911648372021,-13.4922476563007,0,NA
"142","Bahamas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-20,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_the_Bahamas","Yes",2020-03-16,2020-04-02,47,8,NA,9,58,13,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
